product_id,product_name,$price,$url,$image,category,price_range,rider_category,frame_size,frame,front_suspension,rear_suspension,without_suspension,wheels_type,tires,shifters,front_derailleur,rear_derailleur,crank,cassette,pedals,saddle,seat_post,handlebars,stem,headset,brakeset
6000-18.5'',6000,$879.99,http://www.trekbikes.com/us/en/bikes/mountain_hardtail/6_series/6000/,http://www.trekbikes.com/images/bikes/2009/medium/6000_blackonyx.jpg,mountain hardtail,"1,000 or under",Adult - Male,18.5'',"Alpha Black Aluminum w/externally relieved head tube, hydroformed bi-axial down tube and top tube, monostay seatstays, forged disc ready dropouts","RockShox Dart 3 w/preload, lockout, alloy steerer, 100mm",,,"Shimano M475 disc hubs; Bontrager Ranger, 32-hole rims w/eyelets","Bontrager Jones XR, 26x2.2/2.25""; 52/54/27tpi","SRAM X-5, 9 speed",SRAM X-5,SRAM X-5,Shimano M442 Octalink 44/32/22,"SRAM PG950 11-34, 9 speed",Alloy platform,Bontrager Race Basic,"Bontrager SSR, 20mm offset","Bontrager SSR Riser, 25mm rise, 25.4mm, 620mm width","Bontrager SSR, 10 degree, 25.4mm","VP-A76C-TK, 1 1/8"" semi-cartridge, sealed","Avid BB-5, mechanical disc w/alloy levers"
6000-19.5'',6000,$879.99,http://www.trekbikes.com/us/en/bikes/mountain_hardtail/6_series/6000/,http://www.trekbikes.com/images/bikes/2009/medium/6000_blackonyx.jpg,mountain hardtail,"1,000 or under",Adult - Male,19.5'',"Alpha Black Aluminum w/externally relieved head tube, hydroformed bi-axial down tube and top tube, monostay seatstays, forged disc ready dropouts","RockShox Dart 3 w/preload, lockout, alloy steerer, 100mm",,,"Shimano M475 disc hubs; Bontrager Ranger, 32-hole rims w/eyelets","Bontrager Jones XR, 26x2.2/2.25""; 52/54/27tpi","SRAM X-5, 9 speed",SRAM X-5,SRAM X-5,Shimano M442 Octalink 44/32/22,"SRAM PG950 11-34, 9 speed",Alloy platform,Bontrager Race Basic,"Bontrager SSR, 20mm offset","Bontrager SSR Riser, 25mm rise, 25.4mm, 620mm width","Bontrager SSR, 10 degree, 25.4mm","VP-A76C-TK, 1 1/8"" semi-cartridge, sealed","Avid BB-5, mechanical disc w/alloy levers"
6000-21.5'',6000,$879.99,http://www.trekbikes.com/us/en/bikes/mountain_hardtail/6_series/6000/,http://www.trekbikes.com/images/bikes/2009/medium/6000_blackonyx.jpg,mountain hardtail,"1,000 or under",Adult - Male,21.5'',"Alpha Black Aluminum w/externally relieved head tube, hydroformed bi-axial down tube and top tube, monostay seatstays, forged disc ready dropouts","RockShox Dart 3 w/preload, lockout, alloy steerer, 100mm",,,"Shimano M475 disc hubs; Bontrager Ranger, 32-hole rims w/eyelets","Bontrager Jones XR, 26x2.2/2.25""; 52/54/27tpi","SRAM X-5, 9 speed",SRAM X-5,SRAM X-5,Shimano M442 Octalink 44/32/22,"SRAM PG950 11-34, 9 speed",Alloy platform,Bontrager Race Basic,"Bontrager SSR, 20mm offset","Bontrager SSR Riser, 25mm rise, 25.4mm, 620mm width","Bontrager SSR, 10 degree, 25.4mm","VP-A76C-TK, 1 1/8"" semi-cartridge, sealed","Avid BB-5, mechanical disc w/alloy levers"
820-13'',820,$329.99,http://www.trekbikes.com/us/en/bikes/mountain_hardtail/820/820/,http://www.trekbikes.com/images/bikes/2009/medium/820_blue.jpg,mountain hardtail,"1,000 or under",Adult - Male,13'',Trek Custom Steel w/Cro-Moly seat tube,"SR Suntour M-2025, 63mm",,,Alloy hubs; Matrix 550 rims w/brushed sidewalls,"Bontrager Connection Trail, 26x2.0""","Shimano EF50, 7 speed",Shimano C051,Shimano Acera,SR Suntour XCC-T208 48/38/28,"Sun Race 13-34, 7 speed",Nylon platform,Bontrager Approved,Bontrager Approved,"Bontrager Approved, 30mm rise","Bontrager Approved, 25 degree","VP-A76C-TK, 1 1/8"" semi-cartridge, sealed",Tektro V w/Shimano EF50 levers
820-16'',820,$329.99,http://www.trekbikes.com/us/en/bikes/mountain_hardtail/820/820/,http://www.trekbikes.com/images/bikes/2009/medium/820_blue.jpg,mountain hardtail,"1,000 or under",Adult - Male,16'',Trek Custom Steel w/Cro-Moly seat tube,"SR Suntour M-2025, 63mm",,,Alloy hubs; Matrix 550 rims w/brushed sidewalls,"Bontrager Connection Trail, 26x2.0""","Shimano EF50, 7 speed",Shimano C051,Shimano Acera,SR Suntour XCC-T208 48/38/28,"Sun Race 13-34, 7 speed",Nylon platform,Bontrager Approved,Bontrager Approved,"Bontrager Approved, 30mm rise","Bontrager Approved, 25 degree","VP-A76C-TK, 1 1/8"" semi-cartridge, sealed",Tektro V w/Shimano EF50 levers
820-18'',820,$329.99,http://www.trekbikes.com/us/en/bikes/mountain_hardtail/820/820/,http://www.trekbikes.com/images/bikes/2009/medium/820_blue.jpg,mountain hardtail,"1,000 or under",Adult - Male,18'',Trek Custom Steel w/Cro-Moly seat tube,"SR Suntour M-2025, 63mm",,,Alloy hubs; Matrix 550 rims w/brushed sidewalls,"Bontrager Connection Trail, 26x2.0""","Shimano EF50, 7 speed",Shimano C051,Shimano Acera,SR Suntour XCC-T208 48/38/28,"Sun Race 13-34, 7 speed",Nylon platform,Bontrager Approved,Bontrager Approved,"Bontrager Approved, 30mm rise","Bontrager Approved, 25 degree","VP-A76C-TK, 1 1/8"" semi-cartridge, sealed",Tektro V w/Shimano EF50 levers
820-19.5'',820,$329.99,http://www.trekbikes.com/us/en/bikes/mountain_hardtail/820/820/,http://www.trekbikes.com/images/bikes/2009/medium/820_blue.jpg,mountain hardtail,"1,000 or under",Adult - Male,19.5'',Trek Custom Steel w/Cro-Moly seat tube,"SR Suntour M-2025, 63mm",,,Alloy hubs; Matrix 550 rims w/brushed sidewalls,"Bontrager Connection Trail, 26x2.0""","Shimano EF50, 7 speed",Shimano C051,Shimano Acera,SR Suntour XCC-T208 48/38/28,"Sun Race 13-34, 7 speed",Nylon platform,Bontrager Approved,Bontrager Approved,"Bontrager Approved, 30mm rise","Bontrager Approved, 25 degree","VP-A76C-TK, 1 1/8"" semi-cartridge, sealed",Tektro V w/Shimano EF50 levers
820-21'',820,$329.99,http://www.trekbikes.com/us/en/bikes/mountain_hardtail/820/820/,http://www.trekbikes.com/images/bikes/2009/medium/820_blue.jpg,mountain hardtail,"1,000 or under",Adult - Male,21'',Trek Custom Steel w/Cro-Moly seat tube,"SR Suntour M-2025, 63mm",,,Alloy hubs; Matrix 550 rims w/brushed sidewalls,"Bontrager Connection Trail, 26x2.0""","Shimano EF50, 7 speed",Shimano C051,Shimano Acera,SR Suntour XCC-T208 48/38/28,"Sun Race 13-34, 7 speed",Nylon platform,Bontrager Approved,Bontrager Approved,"Bontrager Approved, 30mm rise","Bontrager Approved, 25 degree","VP-A76C-TK, 1 1/8"" semi-cartridge, sealed",Tektro V w/Shimano EF50 levers
820-22.5'',820,$329.99,http://www.trekbikes.com/us/en/bikes/mountain_hardtail/820/820/,http://www.trekbikes.com/images/bikes/2009/medium/820_blue.jpg,mountain hardtail,"1,000 or under",Adult - Male,22.5'',Trek Custom Steel w/Cro-Moly seat tube,"SR Suntour M-2025, 63mm",,,Alloy hubs; Matrix 550 rims w/brushed sidewalls,"Bontrager Connection Trail, 26x2.0""","Shimano EF50, 7 speed",Shimano C051,Shimano Acera,SR Suntour XCC-T208 48/38/28,"Sun Race 13-34, 7 speed",Nylon platform,Bontrager Approved,Bontrager Approved,"Bontrager Approved, 30mm rise","Bontrager Approved, 25 degree","VP-A76C-TK, 1 1/8"" semi-cartridge, sealed",Tektro V w/Shimano EF50 levers
Top Fuel 9.9 SSL-15.5'',Top Fuel 9.9 SSL,"$7,149.99",http://www.trekbikes.com/us/en/bikes/mountain_full_suspension/top_fuel/topfuel99ssl/,http://www.trekbikes.com/images/bikes/2009/medium/topfuel99ssl_onyxcarbon.jpg,mountain full-suspension,"5,001 - 10,000",Adult - Male,15.5'',"OCLV Red Carbon w/ABP Race, Full Floater, magnesium EVO Link, oversized bearings, 100mm travel","RockShox SID World Cup w/remote Push Loc lever, Carbon Power Bulge, dual air, Motion Control, rebound, alloy steerer, 100mm","DT SWISS Carbon w/remote lockout, air adjust; 6.5x1.5""",,"Bontrager Race X Lite Disc wheel system, centerlock w/scandium rims, tubeless ready","Bontrager Jones XR Team Edition, 26x2.0""; 127 tpi",Shimano XTR,"Shimano XTR, high mount","Shimano XTR ""Shadow,"" carbon","FSA K-Force Light 2x9, Trek custom narrow Q factor 42/29","Shimano XTR 11-32, 9 speed",,Bontrager Race X Lite w/hollow titanium rails,Bontrager XXX Lite mast system,"Bontrager Race XXX Lite, carbon, 0mm rise, 31.8mm, 580mm width","Bontrager Race X Lite, 7 degree, 31.8mm",Trek Mountain Integrated System w/sealed bearings,"Shimano XTR Ti hydraulic disc, custom HP hose, Ti version; 160mm front rotor, 140mm rear rotor - Trek exclusive"
Top Fuel 9.9 SSL-17.5'',Top Fuel 9.9 SSL,"$7,149.99",http://www.trekbikes.com/us/en/bikes/mountain_full_suspension/top_fuel/topfuel99ssl/,http://www.trekbikes.com/images/bikes/2009/medium/topfuel99ssl_onyxcarbon.jpg,mountain full-suspension,"5,001 - 10,000",Adult - Male,17.5'',"OCLV Red Carbon w/ABP Race, Full Floater, magnesium EVO Link, oversized bearings, 100mm travel","RockShox SID World Cup w/remote Push Loc lever, Carbon Power Bulge, dual air, Motion Control, rebound, alloy steerer, 100mm","DT SWISS Carbon w/remote lockout, air adjust; 6.5x1.5""",,"Bontrager Race X Lite Disc wheel system, centerlock w/scandium rims, tubeless ready","Bontrager Jones XR Team Edition, 26x2.0""; 127 tpi",Shimano XTR,"Shimano XTR, high mount","Shimano XTR ""Shadow,"" carbon","FSA K-Force Light 2x9, Trek custom narrow Q factor 42/29","Shimano XTR 11-32, 9 speed",,Bontrager Race X Lite w/hollow titanium rails,Bontrager XXX Lite mast system,"Bontrager Race XXX Lite, carbon, 0mm rise, 31.8mm, 580mm width","Bontrager Race X Lite, 7 degree, 31.8mm",Trek Mountain Integrated System w/sealed bearings,"Shimano XTR Ti hydraulic disc, custom HP hose, Ti version; 160mm front rotor, 140mm rear rotor - Trek exclusive"
Top Fuel 9.9 SSL-18.5'',Top Fuel 9.9 SSL,"$7,149.99",http://www.trekbikes.com/us/en/bikes/mountain_full_suspension/top_fuel/topfuel99ssl/,http://www.trekbikes.com/images/bikes/2009/medium/topfuel99ssl_onyxcarbon.jpg,mountain full-suspension,"5,001 - 10,000",Adult - Male,18.5'',"OCLV Red Carbon w/ABP Race, Full Floater, magnesium EVO Link, oversized bearings, 100mm travel","RockShox SID World Cup w/remote Push Loc lever, Carbon Power Bulge, dual air, Motion Control, rebound, alloy steerer, 100mm","DT SWISS Carbon w/remote lockout, air adjust; 6.5x1.5""",,"Bontrager Race X Lite Disc wheel system, centerlock w/scandium rims, tubeless ready","Bontrager Jones XR Team Edition, 26x2.0""; 127 tpi",Shimano XTR,"Shimano XTR, high mount","Shimano XTR ""Shadow,"" carbon","FSA K-Force Light 2x9, Trek custom narrow Q factor 42/29","Shimano XTR 11-32, 9 speed",,Bontrager Race X Lite w/hollow titanium rails,Bontrager XXX Lite mast system,"Bontrager Race XXX Lite, carbon, 0mm rise, 31.8mm, 580mm width","Bontrager Race X Lite, 7 degree, 31.8mm",Trek Mountain Integrated System w/sealed bearings,"Shimano XTR Ti hydraulic disc, custom HP hose, Ti version; 160mm front rotor, 140mm rear rotor - Trek exclusive"
Top Fuel 9.9 SSL-19.5'',Top Fuel 9.9 SSL,"$7,149.99",http://www.trekbikes.com/us/en/bikes/mountain_full_suspension/top_fuel/topfuel99ssl/,http://www.trekbikes.com/images/bikes/2009/medium/topfuel99ssl_onyxcarbon.jpg,mountain full-suspension,"5,001 - 10,000",Adult - Male,19.5'',"OCLV Red Carbon w/ABP Race, Full Floater, magnesium EVO Link, oversized bearings, 100mm travel","RockShox SID World Cup w/remote Push Loc lever, Carbon Power Bulge, dual air, Motion Control, rebound, alloy steerer, 100mm","DT SWISS Carbon w/remote lockout, air adjust; 6.5x1.5""",,"Bontrager Race X Lite Disc wheel system, centerlock w/scandium rims, tubeless ready","Bontrager Jones XR Team Edition, 26x2.0""; 127 tpi",Shimano XTR,"Shimano XTR, high mount","Shimano XTR ""Shadow,"" carbon","FSA K-Force Light 2x9, Trek custom narrow Q factor 42/29","Shimano XTR 11-32, 9 speed",,Bontrager Race X Lite w/hollow titanium rails,Bontrager XXX Lite mast system,"Bontrager Race XXX Lite, carbon, 0mm rise, 31.8mm, 580mm width","Bontrager Race X Lite, 7 degree, 31.8mm",Trek Mountain Integrated System w/sealed bearings,"Shimano XTR Ti hydraulic disc, custom HP hose, Ti version; 160mm front rotor, 140mm rear rotor - Trek exclusive"
Top Fuel 9.9 SSL-21.5'',Top Fuel 9.9 SSL,"$7,149.99",http://www.trekbikes.com/us/en/bikes/mountain_full_suspension/top_fuel/topfuel99ssl/,http://www.trekbikes.com/images/bikes/2009/medium/topfuel99ssl_onyxcarbon.jpg,mountain full-suspension,"5,001 - 10,000",Adult - Male,21.5'',"OCLV Red Carbon w/ABP Race, Full Floater, magnesium EVO Link, oversized bearings, 100mm travel","RockShox SID World Cup w/remote Push Loc lever, Carbon Power Bulge, dual air, Motion Control, rebound, alloy steerer, 100mm","DT SWISS Carbon w/remote lockout, air adjust; 6.5x1.5""",,"Bontrager Race X Lite Disc wheel system, centerlock w/scandium rims, tubeless ready","Bontrager Jones XR Team Edition, 26x2.0""; 127 tpi",Shimano XTR,"Shimano XTR, high mount","Shimano XTR ""Shadow,"" carbon","FSA K-Force Light 2x9, Trek custom narrow Q factor 42/29","Shimano XTR 11-32, 9 speed",,Bontrager Race X Lite w/hollow titanium rails,Bontrager XXX Lite mast system,"Bontrager Race XXX Lite, carbon, 0mm rise, 31.8mm, 580mm width","Bontrager Race X Lite, 7 degree, 31.8mm",Trek Mountain Integrated System w/sealed bearings,"Shimano XTR Ti hydraulic disc, custom HP hose, Ti version; 160mm front rotor, 140mm rear rotor - Trek exclusive"
Top Fuel 9.8-15.5'',Top Fuel 9.8,"$4,949.99",http://www.trekbikes.com/us/en/bikes/mountain_full_suspension/top_fuel/topfuel98/,http://www.trekbikes.com/images/bikes/2009/medium/topfuel98_onyxcarbon.jpg,mountain full-suspension,"3,001 - 5,000",Adult - Male,15.5'',"OCLV Red Carbon w/ABP Race, Full Floater, magnesium EVO Link, oversized bearings, 100mm travel","RockShox SID Race w/remote Pop Loc lever, dual air, Motion Control, rebound, alloy steerer, 100mm","Fox Float RP23, custom ""race tuned"" w/3-position Pro Pedal, rebound; 6.5x1.5""",,"Bontrager Race X Lite Disc wheel system, centerlock, tubeless ready","Bontrager Jones XR w/Kevlar bead, 26x2.25/2.2""; 127 tpi",Shimano Deore XT,"Shimano Deore XT, high mount","Shimano Deore XT ""Shadow""",Shimano Deore XT 44/32/22,"SRAM PG970 11-32, 9 speed",,Bontrager Race Lite w/hollow stainless steel rails,Bontrager XXX Lite mast system,"Bontrager Race X Lite, carbon, 0mm rise, 31.8mm, 620mm width","Bontrager Race X Lite, 7 degree, 31.8mm",Trek Mountain Integrated System w/sealed bearings,"Shimano Deore XT Ti hydraulic disc, custom Ti version; 180mm front rotor, 160mm rear rotor - Trek exclusive"
Top Fuel 9.8-17.5'',Top Fuel 9.8,"$4,949.99",http://www.trekbikes.com/us/en/bikes/mountain_full_suspension/top_fuel/topfuel98/,http://www.trekbikes.com/images/bikes/2009/medium/topfuel98_onyxcarbon.jpg,mountain full-suspension,"3,001 - 5,000",Adult - Male,17.5'',"OCLV Red Carbon w/ABP Race, Full Floater, magnesium EVO Link, oversized bearings, 100mm travel","RockShox SID Race w/remote Pop Loc lever, dual air, Motion Control, rebound, alloy steerer, 100mm","Fox Float RP23, custom ""race tuned"" w/3-position Pro Pedal, rebound; 6.5x1.5""",,"Bontrager Race X Lite Disc wheel system, centerlock, tubeless ready","Bontrager Jones XR w/Kevlar bead, 26x2.25/2.2""; 127 tpi",Shimano Deore XT,"Shimano Deore XT, high mount","Shimano Deore XT ""Shadow""",Shimano Deore XT 44/32/22,"SRAM PG970 11-32, 9 speed",,Bontrager Race Lite w/hollow stainless steel rails,Bontrager XXX Lite mast system,"Bontrager Race X Lite, carbon, 0mm rise, 31.8mm, 620mm width","Bontrager Race X Lite, 7 degree, 31.8mm",Trek Mountain Integrated System w/sealed bearings,"Shimano Deore XT Ti hydraulic disc, custom Ti version; 180mm front rotor, 160mm rear rotor - Trek exclusive"
Top Fuel 9.8-18.5'',Top Fuel 9.8,"$4,949.99",http://www.trekbikes.com/us/en/bikes/mountain_full_suspension/top_fuel/topfuel98/,http://www.trekbikes.com/images/bikes/2009/medium/topfuel98_onyxcarbon.jpg,mountain full-suspension,"3,001 - 5,000",Adult - Male,18.5'',"OCLV Red Carbon w/ABP Race, Full Floater, magnesium EVO Link, oversized bearings, 100mm travel","RockShox SID Race w/remote Pop Loc lever, dual air, Motion Control, rebound, alloy steerer, 100mm","Fox Float RP23, custom ""race tuned"" w/3-position Pro Pedal, rebound; 6.5x1.5""",,"Bontrager Race X Lite Disc wheel system, centerlock, tubeless ready","Bontrager Jones XR w/Kevlar bead, 26x2.25/2.2""; 127 tpi",Shimano Deore XT,"Shimano Deore XT, high mount","Shimano Deore XT ""Shadow""",Shimano Deore XT 44/32/22,"SRAM PG970 11-32, 9 speed",,Bontrager Race Lite w/hollow stainless steel rails,Bontrager XXX Lite mast system,"Bontrager Race X Lite, carbon, 0mm rise, 31.8mm, 620mm width","Bontrager Race X Lite, 7 degree, 31.8mm",Trek Mountain Integrated System w/sealed bearings,"Shimano Deore XT Ti hydraulic disc, custom Ti version; 180mm front rotor, 160mm rear rotor - Trek exclusive"
Top Fuel 9.8-19.5'',Top Fuel 9.8,"$4,949.99",http://www.trekbikes.com/us/en/bikes/mountain_full_suspension/top_fuel/topfuel98/,http://www.trekbikes.com/images/bikes/2009/medium/topfuel98_onyxcarbon.jpg,mountain full-suspension,"3,001 - 5,000",Adult - Male,19.5'',"OCLV Red Carbon w/ABP Race, Full Floater, magnesium EVO Link, oversized bearings, 100mm travel","RockShox SID Race w/remote Pop Loc lever, dual air, Motion Control, rebound, alloy steerer, 100mm","Fox Float RP23, custom ""race tuned"" w/3-position Pro Pedal, rebound; 6.5x1.5""",,"Bontrager Race X Lite Disc wheel system, centerlock, tubeless ready","Bontrager Jones XR w/Kevlar bead, 26x2.25/2.2""; 127 tpi",Shimano Deore XT,"Shimano Deore XT, high mount","Shimano Deore XT ""Shadow""",Shimano Deore XT 44/32/22,"SRAM PG970 11-32, 9 speed",,Bontrager Race Lite w/hollow stainless steel rails,Bontrager XXX Lite mast system,"Bontrager Race X Lite, carbon, 0mm rise, 31.8mm, 620mm width","Bontrager Race X Lite, 7 degree, 31.8mm",Trek Mountain Integrated System w/sealed bearings,"Shimano Deore XT Ti hydraulic disc, custom Ti version; 180mm front rotor, 160mm rear rotor - Trek exclusive"
Top Fuel 9.8-21.5'',Top Fuel 9.8,"$4,949.99",http://www.trekbikes.com/us/en/bikes/mountain_full_suspension/top_fuel/topfuel98/,http://www.trekbikes.com/images/bikes/2009/medium/topfuel98_onyxcarbon.jpg,mountain full-suspension,"3,001 - 5,000",Adult - Male,21.5'',"OCLV Red Carbon w/ABP Race, Full Floater, magnesium EVO Link, oversized bearings, 100mm travel","RockShox SID Race w/remote Pop Loc lever, dual air, Motion Control, rebound, alloy steerer, 100mm","Fox Float RP23, custom ""race tuned"" w/3-position Pro Pedal, rebound; 6.5x1.5""",,"Bontrager Race X Lite Disc wheel system, centerlock, tubeless ready","Bontrager Jones XR w/Kevlar bead, 26x2.25/2.2""; 127 tpi",Shimano Deore XT,"Shimano Deore XT, high mount","Shimano Deore XT ""Shadow""",Shimano Deore XT 44/32/22,"SRAM PG970 11-32, 9 speed",,Bontrager Race Lite w/hollow stainless steel rails,Bontrager XXX Lite mast system,"Bontrager Race X Lite, carbon, 0mm rise, 31.8mm, 620mm width","Bontrager Race X Lite, 7 degree, 31.8mm",Trek Mountain Integrated System w/sealed bearings,"Shimano Deore XT Ti hydraulic disc, custom Ti version; 180mm front rotor, 160mm rear rotor - Trek exclusive"
Fuel EX 8-15.5'',Fuel EX 8,"$2,639.99",http://www.trekbikes.com/us/en/bikes/mountain_full_suspension/fuel_ex/fuelex8/,http://www.trekbikes.com/images/bikes/2009/medium/fuelex8_blackwhite.jpg,mountain full-suspension,"3,001 - 5,000",Adult - Male,15.5'',"Alpha Red Aluminum w/ABP, Full Floater, magnesium EVO Link, oversized bearings, 120mm travel","Fox Float 130 RL, custom ""trail tuned"" w/air adjust, rebound, lockout, alloy steerer, 130mm","Fox Float RP2 XV Air Can, custom ""trail tuned"" w/Pro Pedal, rebound; 7.5x2.0""",,"Bontrager Rhythm wheel system, 28mm, tubeless ready","Bontrager Jones XR w/Kevlar bead, 26x2.2/2.25""; 127 tpi",Shimano SLX SL,Shimano SLX SL,"Shimano Deore XT ""Shadow""",Shimano M542 custom 44/32/22,"SRAM PG970 11-32, 9 speed",CrankBrothers Custom Candy C,Bontrager Race w/hollow Cro-Moly rails,"Bontrager Race, 5mm offset","Bontrager Race, 40mm rise, 31.8mm","Bontrager Race Lite, 7 degree, 31.8mm",VP-A58ACT-TK AHS semi-cartridge,"Avid Juicy 5, hydraulic disc; 185mm front rotor, 160mm rear rotor"
Fuel EX 8-17.5'',Fuel EX 8,"$2,639.99",http://www.trekbikes.com/us/en/bikes/mountain_full_suspension/fuel_ex/fuelex8/,http://www.trekbikes.com/images/bikes/2009/medium/fuelex8_blackwhite.jpg,mountain full-suspension,"3,001 - 5,000",Adult - Male,17.5'',"Alpha Red Aluminum w/ABP, Full Floater, magnesium EVO Link, oversized bearings, 120mm travel","Fox Float 130 RL, custom ""trail tuned"" w/air adjust, rebound, lockout, alloy steerer, 130mm","Fox Float RP2 XV Air Can, custom ""trail tuned"" w/Pro Pedal, rebound; 7.5x2.0""",,"Bontrager Rhythm wheel system, 28mm, tubeless ready","Bontrager Jones XR w/Kevlar bead, 26x2.2/2.25""; 127 tpi",Shimano SLX SL,Shimano SLX SL,"Shimano Deore XT ""Shadow""",Shimano M542 custom 44/32/22,"SRAM PG970 11-32, 9 speed",CrankBrothers Custom Candy C,Bontrager Race w/hollow Cro-Moly rails,"Bontrager Race, 5mm offset","Bontrager Race, 40mm rise, 31.8mm","Bontrager Race Lite, 7 degree, 31.8mm",VP-A58ACT-TK AHS semi-cartridge,"Avid Juicy 5, hydraulic disc; 185mm front rotor, 160mm rear rotor"
Fuel EX 8-18.5'',Fuel EX 8,"$2,639.99",http://www.trekbikes.com/us/en/bikes/mountain_full_suspension/fuel_ex/fuelex8/,http://www.trekbikes.com/images/bikes/2009/medium/fuelex8_blackwhite.jpg,mountain full-suspension,"3,001 - 5,000",Adult - Male,18.5'',"Alpha Red Aluminum w/ABP, Full Floater, magnesium EVO Link, oversized bearings, 120mm travel","Fox Float 130 RL, custom ""trail tuned"" w/air adjust, rebound, lockout, alloy steerer, 130mm","Fox Float RP2 XV Air Can, custom ""trail tuned"" w/Pro Pedal, rebound; 7.5x2.0""",,"Bontrager Rhythm wheel system, 28mm, tubeless ready","Bontrager Jones XR w/Kevlar bead, 26x2.2/2.25""; 127 tpi",Shimano SLX SL,Shimano SLX SL,"Shimano Deore XT ""Shadow""",Shimano M542 custom 44/32/22,"SRAM PG970 11-32, 9 speed",CrankBrothers Custom Candy C,Bontrager Race w/hollow Cro-Moly rails,"Bontrager Race, 5mm offset","Bontrager Race, 40mm rise, 31.8mm","Bontrager Race Lite, 7 degree, 31.8mm",VP-A58ACT-TK AHS semi-cartridge,"Avid Juicy 5, hydraulic disc; 185mm front rotor, 160mm rear rotor"
